,head,age
3906,55.3,11.09
3907,51.3,11.09
3908,51.6,11.09
3909,52.0,11.1
3910,54.0,11.1
3911,51.7,11.1
3912,55.0,11.1
3913,56.1,11.1
3914,51.6,11.1
3915,53.8,11.11
3916,54.8,11.11
3917,55.2,11.11
3918,52.9,11.12
3919,55.9,11.12
3920,54.3,11.13
3921,54.6,11.13
3922,52.6,11.13
3923,56.0,11.13
3924,53.4,11.13
3925,55.4,11.13
3926,54.5,11.14
3927,48.2,11.14
3928,53.7,11.14
3929,53.5,11.15
3930,56.0,11.15
3931,57.8,11.16
3932,55.5,11.16
3933,57.2,11.16
3934,53.8,11.16
3935,54.5,11.16
3936,55.3,11.16
3937,52.9,11.16
3938,52.9,11.16
3939,52.2,11.16
3940,55.0,11.17
3941,57.5,11.17
3942,56.7,11.17
3943,52.8,11.17
3944,55.2,11.17
3945,53.7,11.18
3946,57.6,11.18
3947,54.0,11.18
3948,56.8,11.18
3949,54.0,11.18
3950,51.8,11.18
3951,52.6,11.18
3952,52.8,11.18
3953,54.4,11.18
3954,52.4,11.19
3955,51.7,11.2
3956,52.7,11.2
3957,52.0,11.2
3958,55.3,11.21
3959,52.7,11.21
3960,56.6,11.21
3961,53.3,11.21
3962,53.5,11.22
3963,55.6,11.22
3964,52.5,11.23
3965,57.0,11.23
3966,52.9,11.23
3967,51.4,11.24
3968,54.6,11.24
3969,55.4,11.25
3970,54.9,11.25
3971,53.9,11.25
3972,54.5,11.25
3973,54.0,11.25
3974,54.6,11.26
3975,53.6,11.26
3976,53.5,11.26
3977,53.8,11.26
3978,54.1,11.27
3979,51.9,11.27
3980,53.6,11.27
3981,53.5,11.27
3982,51.9,11.28
3983,54.3,11.29
3984,53.3,11.29
3985,53.6,11.29
3986,54.8,11.3
3987,54.2,11.31
3988,52.2,11.32
3989,52.7,11.32
3990,55.8,11.32
3991,52.2,11.33
3992,54.7,11.33
3993,53.4,11.33
3994,53.0,11.33
3995,54.1,11.34
3996,51.8,11.34
3997,52.4,11.35
3998,56.2,11.35
3999,53.1,11.35
4000,51.6,11.36
4001,53.8,11.36
4002,51.0,11.37
4003,52.6,11.38
4004,51.9,11.38
4005,54.3,11.39
4006,52.6,11.39
4007,54.1,11.39
4008,53.6,11.39
4009,53.8,11.39
4010,53.2,11.4
4011,56.5,11.4
4012,53.6,11.4
4013,55.0,11.4
4014,55.8,11.4
4015,54.0,11.41
4016,53.9,11.41
4017,53.3,11.42
4018,54.2,11.42
4019,54.8,11.42
4020,55.5,11.43
4021,53.5,11.43
4022,52.5,11.43
4023,52.0,11.43
4024,53.7,11.43
4025,54.5,11.43
4026,55.8,11.43
4027,52.3,11.43
4028,52.8,11.44
4029,49.5,11.44
4030,52.1,11.44
4031,54.4,11.44
4032,51.4,11.45
4033,55.1,11.45
4034,52.2,11.45
4035,51.0,11.45
4036,55.1,11.45
4037,51.8,11.46
4038,54.5,11.46
4039,53.6,11.46
4040,56.2,11.47
4041,53.9,11.47
4042,52.2,11.48
4043,55.0,11.48
4044,54.8,11.48
4045,52.9,11.48
4046,53.0,11.48
4047,54.2,11.48
4048,53.4,11.49
4049,55.5,11.49
4050,53.9,11.5
4051,55.0,11.5
4052,52.6,11.5
4053,51.8,11.5
4054,53.5,11.51
4055,53.8,11.51
4056,53.8,11.51
4057,55.7,11.52
4058,55.1,11.52
4059,51.3,11.52
4060,54.7,11.52
4061,55.0,11.52
4062,53.0,11.53
4063,52.5,11.53
4064,55.3,11.53
4065,53.0,11.53
4066,56.5,11.54
4067,54.0,11.54
4068,53.3,11.55
4069,54.8,11.55
4070,54.4,11.55
4071,55.0,11.55
4072,53.1,11.55
4073,54.5,11.56
4074,56.8,11.56
4075,52.1,11.56
4076,53.9,11.56
4077,51.5,11.57
4078,54.4,11.57
4079,52.0,11.57
4080,56.0,11.57
4081,54.2,11.57
4082,55.8,11.58
4083,52.7,11.58
4084,55.6,11.58
4085,56.0,11.58
4086,54.9,11.58
4087,52.0,11.59
4088,53.0,11.59
4089,52.2,11.59
4090,50.7,11.59
4091,55.7,11.59
4092,53.1,11.59
4093,51.4,11.6
4094,53.3,11.6
4095,51.2,11.6
4096,55.2,11.6
4097,54.6,11.61
4098,56.0,11.61
4099,55.0,11.61
4100,54.1,11.61
4101,54.1,11.62
4102,54.5,11.62
4103,53.5,11.62
4104,52.3,11.63
4105,52.2,11.63
4106,56.5,11.64
4107,56.9,11.64
4108,56.6,11.64
4109,53.6,11.64
4110,57.0,11.65
4111,51.2,11.65
4112,57.6,11.65
4113,51.5,11.66
4114,56.1,11.67
4115,55.0,11.67
4116,56.0,11.67
4117,58.0,11.67
4118,55.0,11.67
4119,51.8,11.67
4120,58.3,11.68
4121,53.3,11.68
4122,53.0,11.69
4123,53.9,11.69
4124,50.9,11.69
4125,56.3,11.69
4126,54.2,11.7
4127,54.5,11.7
4128,55.3,11.7
4129,52.9,11.7
4130,55.4,11.71
4131,52.3,11.71
4132,51.5,11.71
4133,51.8,11.72
4134,53.0,11.72
4135,52.0,11.72
4136,53.9,11.72
4137,53.8,11.73
4138,51.5,11.73
4139,52.0,11.73
4140,55.5,11.73
4141,52.8,11.73
4142,56.5,11.74
4143,55.5,11.74
4144,54.0,11.74
4145,53.6,11.76
4146,54.1,11.76
4147,54.5,11.76
4148,53.6,11.76
4149,54.6,11.76
4150,53.4,11.76
4151,55.5,11.76
4152,53.2,11.76
4153,52.4,11.77
4154,53.0,11.78
4155,56.0,11.79
4156,53.2,11.79
4157,56.5,11.79
4158,54.2,11.79
4159,54.2,11.79
4160,53.1,11.79
4161,54.0,11.79
4162,50.8,11.79
4163,56.8,11.79
4164,56.0,11.79
4165,57.3,11.8
4166,56.0,11.81
4167,55.3,11.81
4168,55.5,11.81
4169,51.8,11.81
4170,50.5,11.81
4171,54.2,11.81
4172,55.9,11.82
4173,52.4,11.82
4174,53.7,11.82
4175,53.0,11.83
4176,52.0,11.84
4177,52.6,11.84
4178,54.5,11.84
4179,53.8,11.84
4180,54.3,11.84
4181,53.0,11.85
4182,54.8,11.85
4183,53.9,11.85
4184,56.3,11.85
4185,55.2,11.85
4186,55.1,11.87
4187,53.0,11.87
4188,52.3,11.87
4189,52.0,11.87
4190,53.3,11.88
4191,55.0,11.89
4192,53.8,11.89
4193,54.0,11.89
4194,54.5,11.89
4195,53.5,11.9
4196,56.2,11.91
4197,53.5,11.91
4198,54.6,11.91
4199,53.2,11.91
4200,55.2,11.91
4201,54.7,11.92
4202,53.6,11.92
4203,49.6,11.93
4204,51.9,11.93
4205,53.0,11.93
4206,51.8,11.93
4207,58.3,11.93
4208,53.2,11.94
4209,55.8,11.94
4210,53.2,11.95
4211,55.5,11.95
4212,52.3,11.95
4213,52.5,11.95
4214,52.2,11.96
4215,53.3,11.96
4216,52.5,11.96
4217,54.2,11.96
4218,54.3,11.96
4219,55.2,11.96
4220,56.0,11.96
4221,53.8,11.96
4222,53.5,11.97
4223,52.4,11.97
4224,52.7,11.99
4225,55.0,11.99
4226,54.8,12.0
4227,55.0,12.0
4228,56.0,12.0
4229,54.1,12.01
4230,54.7,12.01
4231,52.8,12.01
4232,51.3,12.01
4233,56.6,12.01
4234,54.5,12.02
4235,52.1,12.03
4236,51.3,12.03
4237,50.2,12.03
4238,55.4,12.04
4239,53.2,12.04
4240,53.6,12.04
4241,51.7,12.05
4242,57.0,12.05
4243,54.7,12.05
4244,53.2,12.05
4245,52.5,12.05
4246,54.9,12.06
4247,55.1,12.06
4248,52.9,12.06
4249,54.5,12.07
4250,55.2,12.07
4251,52.3,12.07
4252,52.2,12.07
4253,52.7,12.07
4254,55.0,12.07
4255,54.0,12.07
4256,51.8,12.07
4257,52.2,12.07
4258,53.9,12.08
4259,55.1,12.08
4260,49.5,12.08
4261,53.4,12.08
4262,53.2,12.09
4263,55.8,12.1
4264,56.0,12.11
4265,51.7,12.11
4266,53.2,12.11
4267,53.7,12.11
4268,56.9,12.12
4269,56.2,12.12
4270,52.9,12.12
4271,56.6,12.13
4272,54.0,12.13
4273,52.7,12.13
4274,55.8,12.13
4275,53.4,12.13
4276,54.5,12.13
4277,54.3,12.14
4278,54.8,12.15
4279,55.3,12.15
4280,55.0,12.15
4281,56.0,12.15
4282,57.0,12.15
4283,54.2,12.16
4284,56.6,12.16
4285,54.5,12.16
4286,53.5,12.16
4287,54.0,12.17
4288,54.8,12.17
4289,56.5,12.18
4290,52.0,12.18
4291,57.1,12.18
4292,54.4,12.18
4293,53.0,12.18
4294,53.6,12.19
4295,54.4,12.19
4296,54.3,12.19
4297,55.8,12.19
4298,56.6,12.19
4299,56.5,12.19
4300,54.6,12.2
4301,54.0,12.2
4302,53.1,12.2
4303,54.1,12.21
4304,51.4,12.21
4305,54.4,12.21
4306,52.0,12.21
4307,52.5,12.22
4308,53.1,12.22
4309,55.0,12.23
4310,54.5,12.23
4311,57.0,12.23
4312,53.2,12.23
4313,52.4,12.24
4314,55.4,12.24
4315,54.0,12.25
4316,50.6,12.25
4317,55.5,12.26
4318,55.2,12.26
4319,58.1,12.27
4320,54.1,12.27
4321,54.9,12.28
4322,53.3,12.28
4323,53.8,12.28
4324,53.8,12.28
4325,54.9,12.28
4326,55.0,12.28
4327,53.1,12.29
4328,54.5,12.29
4329,55.5,12.29
4330,54.5,12.29
4331,54.9,12.29
4332,58.0,12.29
4333,54.1,12.29
4334,55.0,12.29
4335,52.8,12.29
4336,53.9,12.3
4337,53.5,12.3
4338,53.1,12.3
4339,54.5,12.31
4340,54.7,12.32
4341,51.7,12.32
4342,53.0,12.32
4343,54.3,12.32
4344,55.0,12.33
4345,58.6,12.33
4346,55.6,12.33
4347,56.4,12.34
4348,57.3,12.34
4349,52.9,12.34
4350,54.1,12.34
4351,59.0,12.36
4352,54.0,12.38
4353,54.0,12.38
4354,53.8,12.38
4355,51.8,12.38
4356,51.4,12.38
4357,54.4,12.39
4358,54.4,12.39
4359,54.3,12.4
4360,52.5,12.4
4361,54.0,12.4
4362,55.0,12.4
4363,54.2,12.41
4364,51.0,12.41
4365,55.0,12.41
4366,51.8,12.42
4367,52.5,12.42
4368,55.7,12.42
4369,54.0,12.43
4370,57.9,12.44
4371,55.6,12.44
4372,53.0,12.44
4373,55.0,12.44
4374,55.0,12.44
4375,52.2,12.44
4376,54.0,12.45
4377,53.0,12.46
4378,55.6,12.46
4379,53.5,12.46
4380,54.5,12.46
4381,54.6,12.47
4382,50.1,12.47
4383,56.5,12.47
4384,53.6,12.48
4385,53.0,12.48
4386,53.5,12.49
4387,55.6,12.49
4388,54.0,12.49
4389,54.8,12.49
4390,55.0,12.49
4391,57.3,12.49
4392,56.2,12.49
4393,52.0,12.49
4394,54.3,12.5
4395,52.0,12.5
4396,56.4,12.5
4397,55.5,12.5
4398,54.7,12.51
4399,53.6,12.51
4400,53.2,12.51
4401,57.3,12.51
4402,52.6,12.52
4403,52.2,12.52
4404,52.4,12.53
4405,55.9,12.53
4406,55.0,12.53
4407,54.5,12.53
4408,54.5,12.53
4409,53.8,12.54
4410,54.4,12.54
4411,54.3,12.55
4412,52.7,12.55
4413,56.0,12.56
4414,56.0,12.56
4415,54.0,12.56
4416,53.8,12.56
4417,54.5,12.57
4418,54.0,12.57
4419,52.6,12.57
4420,56.7,12.57
4421,50.5,12.57
4422,56.5,12.58
4423,54.5,12.58
4424,57.3,12.58
4425,54.0,12.58
4426,56.2,12.58
4427,53.1,12.58
4428,51.5,12.59
4429,55.8,12.59
4430,54.0,12.59
4431,55.3,12.6
4432,52.5,12.6
4433,55.3,12.6
4434,53.4,12.61
4435,56.1,12.61
4436,53.0,12.61
4437,57.1,12.61
4438,54.2,12.62
4439,56.9,12.62
4440,53.0,12.62
4441,53.2,12.62
4442,53.3,12.62
4443,56.1,12.62
4444,55.8,12.63
4445,56.2,12.63
4446,57.6,12.63
4447,52.3,12.63
4448,53.6,12.63
4449,54.0,12.64
4450,51.7,12.64
4451,54.5,12.65
4452,56.6,12.65
4453,56.9,12.65
4454,54.4,12.65
4455,54.8,12.65
4456,53.2,12.65
4457,58.5,12.65
4458,54.4,12.65
4459,53.3,12.65
4460,53.9,12.66
4461,54.2,12.66
4462,54.5,12.66
4463,57.0,12.67
4464,55.1,12.68
4465,52.6,12.68
4466,53.4,12.69
4467,54.4,12.69
4468,55.9,12.69
4469,53.6,12.7
4470,52.1,12.7
4471,51.1,12.7
4472,54.0,12.7
4473,55.8,12.71
4474,55.3,12.71
4475,53.5,12.71
4476,53.6,12.71
4477,54.2,12.72
4478,53.2,12.72
4479,54.1,12.73
4480,55.2,12.73
4481,55.4,12.73
4482,52.6,12.74
4483,55.0,12.74
4484,53.8,12.74
4485,51.0,12.75
4486,54.8,12.75
4487,56.3,12.75
4488,52.0,12.75
4489,52.0,12.76
4490,53.8,12.76
4491,55.4,12.76
4492,55.5,12.76
4493,53.2,12.76
4494,51.8,12.77
4495,56.9,12.77
4496,51.0,12.77
4497,51.2,12.77
4498,58.1,12.78
4499,54.8,12.79
4500,56.1,12.79
4501,54.1,12.79
4502,54.0,12.79
4503,56.5,12.8
4504,55.2,12.8
4505,54.0,12.8
4506,53.0,12.8
4507,55.9,12.8
4508,55.2,12.8
4509,54.0,12.81
4510,54.8,12.81
4511,56.7,12.81
4512,57.1,12.81
4513,55.7,12.82
4514,57.5,12.82
4515,55.5,12.82
4516,52.8,12.83
4517,56.0,12.83
4518,55.0,12.84
4519,56.0,12.84
4520,54.3,12.85
4521,55.5,12.85
4522,56.4,12.86
4523,52.5,12.86
4524,57.2,12.86
4525,58.9,12.86
4526,49.9,12.87
4527,55.5,12.87
4528,57.4,12.87
4529,53.9,12.88
4530,56.7,12.88
4531,53.5,12.88
4532,54.9,12.88
4533,54.1,12.88
4534,53.2,12.88
4535,56.1,12.88
4536,55.5,12.88
4537,53.7,12.89
4538,54.6,12.89
4539,55.6,12.89
4540,57.5,12.9
4541,57.0,12.9
4542,57.1,12.9
4543,52.4,12.91
4544,52.8,12.91
4545,52.8,12.91
4546,53.0,12.92
4547,52.8,12.93
4548,55.3,12.93
4549,54.2,12.93
4550,55.7,12.93
4551,54.1,12.94
4552,55.7,12.94
4553,55.5,12.94
4554,54.3,12.94
4555,53.5,12.94
4556,55.0,12.94
4557,55.8,12.95
4558,57.8,12.95
4559,53.6,12.95
4560,54.3,12.95
4561,55.0,12.96
4562,52.2,12.97
4563,52.6,12.97
4564,56.0,12.97
4565,54.2,12.97
4566,53.5,12.97
4567,53.3,12.97
4568,54.3,12.98
4569,53.6,12.98
4570,55.2,12.98
4571,53.8,12.98
4572,53.0,12.98
4573,54.7,12.99
4574,51.0,12.99
4575,54.4,12.99
4576,56.1,12.99
4577,54.3,12.99
4578,56.8,12.99
4579,55.6,13.0
4580,59.0,13.0
4581,57.5,13.0
4582,52.3,13.0
4583,55.4,13.0
4584,55.1,13.0
4585,52.5,13.0
4586,53.8,13.01
4587,54.7,13.01
4588,52.4,13.01
4589,54.8,13.01
4590,53.9,13.01
4591,56.4,13.01
4592,56.2,13.01
4593,55.9,13.02
4594,56.0,13.02
4595,59.5,13.02
4596,57.3,13.02
4597,52.5,13.02
4598,51.0,13.03
4599,53.5,13.03
4600,54.0,13.03
4601,52.0,13.03
4602,53.7,13.04
4603,56.5,13.04
4604,51.3,13.04
4605,54.2,13.05
4606,55.3,13.05
4607,54.5,13.05
4608,56.1,13.05
4609,54.5,13.06
4610,56.0,13.07
4611,57.5,13.07
4612,55.0,13.07
4613,53.7,13.07
4614,55.4,13.07
4615,53.4,13.07
4616,54.4,13.08
4617,53.3,13.08
4618,54.6,13.08
4619,55.5,13.09
4620,53.8,13.09
4621,53.4,13.1
4622,51.4,13.1
4623,55.5,13.1
4624,58.5,13.1
4625,55.6,13.1
4626,54.8,13.1
4627,54.2,13.11
4628,52.6,13.11
4629,54.2,13.11
4630,55.3,13.11
4631,54.9,13.11
4632,56.3,13.11
4633,57.0,13.11
4634,55.8,13.11
4635,51.7,13.12
4636,53.5,13.12
4637,54.7,13.12
4638,55.1,13.12
4639,52.4,13.12
4640,56.1,13.12
4641,54.5,13.13
4642,54.2,13.13
4643,58.1,13.13
4644,55.5,13.13
4645,55.1,13.13
4646,53.8,13.13
4647,52.2,13.14
4648,54.2,13.14
4649,54.6,13.14
4650,53.0,13.14
4651,54.0,13.15
4652,53.8,13.15
4653,56.7,13.15
4654,55.2,13.15
4655,55.2,13.16
4656,53.3,13.16
4657,58.1,13.17
4658,52.5,13.17
4659,52.8,13.17
4660,54.3,13.18
4661,54.8,13.18
4662,55.5,13.18
4663,55.2,13.18
4664,55.6,13.19
4665,57.3,13.19
4666,53.9,13.19
4667,55.7,13.19
4668,53.4,13.19
4669,55.3,13.2
4670,55.7,13.2
4671,55.5,13.21
4672,57.5,13.21
4673,55.2,13.21
4674,53.5,13.21
4675,56.8,13.21
4676,54.4,13.21
4677,52.3,13.22
4678,54.2,13.22
4679,55.8,13.22
4680,54.6,13.22
4681,54.5,13.22
4682,53.4,13.23
4683,54.8,13.23
4684,56.0,13.23
4685,55.6,13.23
4686,56.0,13.23
4687,54.4,13.23
4688,51.5,13.23
4689,55.4,13.23
4690,54.4,13.24
4691,55.4,13.24
4692,54.0,13.24
4693,57.6,13.24
4694,54.0,13.24
4695,54.5,13.25
4696,52.0,13.26
4697,54.9,13.26
4698,54.5,13.26
4699,55.3,13.26
4700,52.6,13.27
4701,57.3,13.27
4702,53.6,13.28
4703,55.5,13.29
4704,56.4,13.29
4705,52.4,13.29
4706,53.6,13.3
4707,55.6,13.3
4708,55.4,13.3
4709,52.1,13.3
4710,52.1,13.3
4711,55.4,13.31
4712,53.7,13.31
4713,53.6,13.31
4714,56.3,13.32
4715,53.0,13.33
4716,55.9,13.33
4717,55.2,13.33
4718,52.0,13.34
4719,56.2,13.34
4720,54.7,13.34
4721,56.0,13.35
4722,55.7,13.35
4723,55.2,13.36
4724,56.0,13.36
4725,53.7,13.36
4726,53.4,13.37
4727,55.5,13.37
4728,54.8,13.37
4729,52.8,13.37
4730,55.1,13.37
4731,55.0,13.37
4732,52.7,13.38
4733,53.5,13.38
4734,54.5,13.4
4735,53.7,13.4
4736,54.5,13.4
4737,51.4,13.41
4738,54.1,13.41
4739,59.0,13.42
4740,54.4,13.42
4741,54.7,13.42
4742,56.5,13.42
4743,54.1,13.43
4744,58.6,13.43
4745,50.8,13.44
4746,53.9,13.44
4747,55.8,13.44
4748,58.2,13.44
4749,56.3,13.44
4750,54.5,13.45
4751,55.1,13.45
4752,53.0,13.45
4753,55.1,13.46
4754,56.0,13.46
4755,55.0,13.46
4756,52.2,13.47
4757,55.2,13.47
4758,55.0,13.47
4759,55.1,13.47
4760,54.9,13.48
4761,54.5,13.48
4762,55.3,13.48
4763,55.5,13.48
4764,56.6,13.49
4765,55.6,13.49
4766,53.0,13.49
4767,56.3,13.49
4768,55.5,13.49
4769,54.9,13.5
4770,53.4,13.5
4771,53.5,13.5
4772,56.1,13.5
4773,55.0,13.5
4774,51.9,13.51
4775,53.6,13.51
4776,51.8,13.51
4777,55.5,13.52
4778,54.6,13.52
4779,57.4,13.52
4780,54.4,13.52
4781,54.2,13.52
4782,55.1,13.53
4783,55.7,13.53
4784,57.1,13.53
4785,53.0,13.53
4786,58.5,13.53
4787,54.0,13.54
4788,59.2,13.54
4789,55.9,13.54
4790,56.5,13.54
4791,54.1,13.54
4792,54.9,13.54
4793,55.4,13.55
4794,54.2,13.55
4795,55.0,13.56
4796,52.8,13.56
4797,54.5,13.56
4798,53.2,13.56
4799,53.8,13.56
4800,55.9,13.57
4801,54.6,13.57
4802,55.0,13.57
4803,54.9,13.57
4804,53.3,13.57
4805,54.6,13.57
4806,53.0,13.57
4807,55.6,13.57
4808,54.1,13.57
4809,55.0,13.58
4810,54.9,13.58
4811,52.5,13.58
4812,50.8,13.58
4813,53.0,13.58
4814,54.0,13.59
4815,53.9,13.59
4816,54.5,13.6
4817,56.0,13.6
4818,53.0,13.6
4819,57.7,13.6
4820,54.0,13.61
4821,54.7,13.61
4822,56.4,13.62
4823,54.9,13.62
4824,56.2,13.62
4825,54.8,13.62
4826,53.4,13.62
4827,54.6,13.62
4828,55.2,13.62
4829,55.2,13.63
4830,53.9,13.63
4831,58.3,13.63
4832,53.5,13.63
4833,53.5,13.63
4834,56.0,13.63
4835,54.0,13.63
4836,53.3,13.64
4837,57.6,13.64
4838,55.6,13.64
4839,51.7,13.65
4840,55.1,13.66
4841,59.2,13.66
4842,56.1,13.66
4843,56.2,13.66
4844,53.0,13.66
4845,57.1,13.66
4846,56.5,13.66
4847,54.2,13.67
4848,54.9,13.67
4849,55.7,13.67
4850,55.0,13.67
4851,57.1,13.67
4852,55.9,13.67
4853,52.5,13.68
4854,55.5,13.68
4855,54.5,13.68
4856,55.4,13.69
4857,55.2,13.69
4858,57.0,13.69
4859,55.0,13.7
4860,53.0,13.7
4861,56.7,13.71
4862,54.0,13.71
4863,56.1,13.71
4864,57.6,13.72
4865,53.2,13.72
4866,53.7,13.72
4867,56.0,13.73
4868,53.6,13.73
4869,55.6,13.74
4870,55.7,13.74
4871,53.4,13.74
4872,55.7,13.74
4873,56.1,13.75
4874,52.9,13.75
4875,54.6,13.75
4876,54.1,13.75
4877,54.4,13.76
4878,54.3,13.76
4879,57.6,13.77
4880,56.0,13.77
4881,54.0,13.77
4882,56.4,13.78
4883,55.1,13.78
4884,56.2,13.78
4885,58.5,13.78
4886,53.4,13.79
4887,57.5,13.79
4888,56.8,13.79
4889,57.2,13.8
4890,55.3,13.8
4891,51.0,13.81
4892,57.0,13.81
4893,55.0,13.82
4894,56.1,13.82
4895,56.4,13.82
4896,54.5,13.83
4897,56.4,13.83
4898,55.6,13.83
4899,54.0,13.83
4900,52.5,13.84
4901,57.5,13.84
4902,57.0,13.85
4903,55.9,13.85
4904,54.8,13.85
4905,54.0,13.86
4906,58.4,13.87
4907,54.8,13.87
4908,57.0,13.88
4909,56.1,13.88
4910,57.8,13.88
4911,57.1,13.88
4912,53.9,13.88
4913,54.6,13.89
4914,55.6,13.89
4915,55.6,13.89
4916,55.1,13.89
4917,51.2,13.89
4918,56.9,13.9
4919,54.5,13.9
4920,57.4,13.9
4921,54.1,13.9
4922,55.6,13.9
4923,54.8,13.9
4924,50.0,13.9
4925,54.5,13.91
4926,55.0,13.91
4927,54.9,13.92
4928,56.3,13.92
4929,56.8,13.92
4930,54.2,13.92
4931,55.9,13.92
4932,54.1,13.93
4933,57.6,13.93
4934,54.0,13.93
4935,53.2,13.93
4936,54.9,13.93
4937,58.3,13.93
4938,56.0,13.93
4939,56.1,13.94
4940,54.5,13.94
4941,53.9,13.94
4942,56.9,13.95
4943,51.0,13.95
4944,56.0,13.95
4945,55.0,13.95
4946,51.5,13.96
4947,56.6,13.97
4948,51.3,13.97
4949,54.4,13.97
4950,55.9,13.97
4951,56.9,13.97
4952,52.8,13.98
4953,57.1,13.98
4954,52.2,13.98
4955,59.1,13.98
4956,58.2,13.98
4957,57.0,13.99
4958,59.5,13.99
4959,55.0,13.99
4960,56.0,13.99
4961,54.6,13.99
4962,52.0,14.0
4963,58.9,14.0
4964,55.4,14.0
4965,57.0,14.01
4966,54.3,14.01
4967,56.8,14.02
4968,53.3,14.03
4969,58.5,14.03
4970,53.8,14.03
4971,58.0,14.03
4972,54.0,14.03
4973,56.0,14.03
4974,55.2,14.03
4975,54.4,14.04
4976,57.3,14.04
4977,55.8,14.04
4978,56.5,14.04
4979,53.7,14.04
4980,54.9,14.04
4981,58.8,14.05
4982,54.9,14.05
4983,52.7,14.05
4984,51.0,14.05
4985,54.1,14.05
4986,56.0,14.05
4987,56.0,14.06
4988,57.1,14.06
4989,54.7,14.06
4990,57.0,14.06
4991,55.0,14.06
4992,56.6,14.06
4993,54.3,14.06
4994,53.2,14.07
4995,55.1,14.07
4996,56.1,14.07
4997,54.6,14.07
4998,57.2,14.07
4999,58.4,14.07
5000,57.5,14.08
5001,59.1,14.08
5002,55.0,14.08
5003,61.2,14.08
5004,56.4,14.08
5005,54.4,14.09
5006,58.0,14.09
5007,55.1,14.09
5008,55.5,14.09
5009,55.0,14.1
5010,54.1,14.1
5011,53.7,14.1
5012,53.2,14.1
5013,54.8,14.1
5014,57.0,14.1
5015,52.8,14.11
5016,52.7,14.11
5017,56.8,14.11
5018,54.0,14.11
5019,52.5,14.11
5020,51.9,14.11
5021,53.6,14.12
5022,52.0,14.12
5023,55.7,14.12
5024,56.2,14.13
5025,53.9,14.13
5026,55.0,14.13
5027,55.4,14.13
5028,55.3,14.14
5029,53.3,14.14
5030,53.0,14.14
5031,53.8,14.14
5032,56.5,14.14
5033,57.4,14.16
5034,54.7,14.16
5035,54.5,14.16
5036,55.9,14.17
5037,56.0,14.17
5038,55.6,14.17
5039,53.2,14.18
5040,52.0,14.18
5041,56.6,14.18
5042,56.0,14.18
5043,56.8,14.18
5044,57.1,14.18
5045,52.0,14.19
5046,58.1,14.19
5047,55.7,14.19
5048,58.9,14.2
5049,52.2,14.2
5050,54.9,14.2
5051,54.5,14.2
5052,52.7,14.2
5053,56.8,14.21
5054,57.6,14.21
5055,53.9,14.21
5056,54.6,14.21
5057,56.4,14.21
5058,54.9,14.21
5059,54.0,14.22
5060,53.0,14.22
5061,51.5,14.22
5062,56.2,14.22
5063,54.5,14.23
5064,55.5,14.23
5065,56.0,14.24
5066,58.6,14.24
5067,54.1,14.24
5068,53.2,14.24
5069,51.7,14.24
5070,55.0,14.24
5071,54.9,14.24
5072,55.1,14.25
5073,56.5,14.25
5074,55.9,14.26
5075,56.2,14.26
5076,51.8,14.26
5077,55.0,14.26
5078,58.0,14.26
5079,56.1,14.27
5080,59.3,14.27
5081,56.5,14.27
5082,53.8,14.27
5083,56.4,14.28
5084,54.5,14.28
5085,58.0,14.28
5086,57.0,14.28
5087,55.0,14.28
5088,55.1,14.29
5089,55.0,14.29
5090,53.5,14.29
5091,56.2,14.29
5092,55.1,14.3
5093,50.5,14.3
5094,53.8,14.3
5095,57.0,14.3
5096,55.1,14.3
5097,58.9,14.31
5098,53.8,14.31
5099,54.4,14.31
5100,53.1,14.31
5101,54.0,14.31
5102,58.9,14.31
5103,55.5,14.31
5104,56.0,14.32
5105,55.3,14.32
5106,52.0,14.32
5107,53.3,14.33
5108,54.9,14.33
5109,53.8,14.35
5110,55.2,14.35
5111,56.4,14.35
5112,55.0,14.36
5113,58.5,14.36
5114,54.0,14.36
5115,57.1,14.36
5116,57.5,14.37
5117,56.6,14.37
5118,56.1,14.37
5119,54.7,14.38
5120,57.8,14.38
5121,58.5,14.39
5122,56.6,14.4
5123,56.0,14.4
5124,56.8,14.4
5125,52.1,14.4
5126,56.8,14.41
5127,56.5,14.41
5128,56.7,14.41
5129,56.7,14.41
5130,55.3,14.42
5131,56.9,14.42
5132,55.4,14.43
5133,54.0,14.43
5134,53.0,14.43
5135,55.0,14.43
5136,55.4,14.44
5137,58.9,14.44
5138,56.7,14.44
5139,56.2,14.45
5140,55.0,14.45
5141,52.7,14.45
5142,55.5,14.45
5143,54.5,14.45
5144,52.1,14.46
5145,54.5,14.46
5146,52.5,14.46
5147,56.5,14.46
5148,56.3,14.47
5149,54.0,14.47
5150,53.0,14.48
5151,56.6,14.48
5152,56.4,14.48
5153,55.0,14.48
5154,55.8,14.49
5155,60.3,14.49
5156,54.8,14.49
5157,54.7,14.49
5158,57.0,14.49
5159,57.2,14.49
5160,54.8,14.5
5161,55.9,14.51
5162,53.8,14.51
5163,57.2,14.51
5164,57.2,14.52
5165,53.5,14.52
5166,55.4,14.53
5167,65.0,14.53
5168,56.5,14.53
5169,56.0,14.53
5170,56.9,14.53
5171,58.2,14.54
5172,57.3,14.54
5173,55.9,14.54
5174,56.8,14.55
5175,55.0,14.55
5176,54.3,14.55
5177,54.4,14.55
