,death,pm10median,pm25median,o3median,so2median,time,tmpd
4310,102,-11.93220339,-11.19448673,-12.19047664,-1.880541912,1753.5,50.0
4311,108,-21.04945055,,-11.48912886,-1.829628465,1754.5,48.0
4312,98,-11.07692308,,-13.61149767,0.9501393514,1755.5,45.0
4313,120,18.107142857,,-14.00916403,2.1151727433,1756.5,52.0
4314,114,23.21978022,-0.069709544,-10.49673238,3.0003941611,1757.5,54.0
4315,120,5.271978022,5.550833333300001,-13.37914443,4.8288190236,1758.5,55.0
4316,114,24.593220339000002,10.351464435,-11.90779649,3.3115991777,1759.5,62.0
4317,130,54.186813187,17.810504202,-16.46214059,2.8975933847000004,1760.5,63.0
4318,108,-17.77472527,-6.589873418,-9.353061163,-3.3364963430000003,1761.5,54.0
4319,91,3.271978022,10.750847457999999,-18.73464655,-1.546426638,1762.5,52.0
4320,97,12.321428570999998,22.876271186,-20.36831924,-2.264733058,1763.5,61.0
4321,101,-21.68956044,-6.5502127660000005,-18.47200494,-3.7300108360000004,1764.5,57.0
4322,105,-21.322033899999997,-11.638135400000001,-1.720754598,-4.281515465,1765.5,54.0
4323,102,-25.76098901,-12.47939914,0.9165741693,-3.8813997239999996,1766.5,49.0
4324,112,-26.8956044,-14.27543103,7.017162121799999,-3.983000987,1767.5,41.0
4325,116,-21.8543956,-7.741125541000001,-2.1019746,-3.125308153,1768.5,37.0
4326,120,-10.81593407,-7.091774892,-16.74916877,-2.279247078,1769.5,39.0
4327,99,-11.81593407,-4.33,-13.6049644,-1.074208111,1770.5,38.0
4328,113,7.4859731151,4.3119168007,-14.60142658,0.18355648719999998,1771.5,35.0
4329,110,0.21428571429999999,15.822368420999998,-14.86857271,-2.0892490219999997,1772.5,37.0
4330,97,20.142857143,18.572687225,-13.45834678,0.10558640949999999,1773.5,43.0
4331,124,7.0412087912,-8.15619469,-6.280432661,-1.846370366,1774.5,52.0
4332,108,-3.892857143,-6.643362832,-5.298782194,-1.7928646080000001,1775.5,41.0
4333,119,-0.835164835,1.4462222222,-17.31508212,3.2933407718,1776.5,40.0
4334,123,0.8710526316,3.4687108396,-10.58931793,1.4633097016999999,1777.5,43.0
4335,111,-3.5824175819999997,-1.143946188,-12.1089927,0.41871052659999997,1778.5,50.0
4336,96,-19.61813187,-2.690990991,-5.220915373,-1.667516325,1779.5,43.0
4337,102,-1.60989011,5.6728506787,-15.93208365,-0.15271342699999998,1780.5,48.0
4338,109,-7.373626374,1.0850678732999999,-14.54524079,0.8172587785,1781.5,42.0
4339,123,14.799450549000001,6.321818181799999,-15.50011731,1.8018741372999998,1782.5,48.0
4340,114,-5.694252874,-4.009721221,-13.49099697,-1.991476031,1783.5,45.0
4341,114,-19.32142857,-3.0591743119999997,-14.60324417,-3.520179735,1784.5,31.0
4342,116,-0.27747252699999997,-1.4,-13.23383778,1.9037672522,1785.5,34.0
4343,105,26.739010989,-6.24212963,-8.090668131000001,1.8859665936,1786.5,49.0
4344,101,6.7802197801999995,-6.998148147999999,-8.548009599,2.0185682524,1787.5,50.0
4345,110,0.7225274725,-0.32744186,-16.15973676,2.9591325489999996,1788.5,46.0
4346,117,3.2486849794999997,-1.350877193,-17.68754001,2.5082924875,1789.5,50.0
4347,103,-12.21153846,,-12.35102644,-1.378822089,1790.5,50.0
4348,94,30.887362637,,-17.16211354,2.5180116034,1791.5,48.0
4349,123,11.854395604,10.181042654,-11.63916834,4.4663833906,1792.5,54.0
4350,106,25.892857143,13.822274882,-9.611328633,-2.2223395569999997,1793.5,63.0
4351,102,2.8818681319,7.1866666667,-9.576530099,-2.673287781,1794.5,52.0
4352,100,-8.336455546,0.6919457735,-16.75594916,4.3785684825,1795.5,45.0
4353,112,4.9285714286,-3.2,-14.01074368,7.0077621875,1796.5,55.0
4354,104,11.945054945,4.8473429952,-13.36318004,5.2584460025,1797.5,61.0
4355,117,22.912087911999997,13.483495146,-18.86755474,-1.749831359,1798.5,61.0
4356,113,1.7967032966999998,5.7417475728,-15.05001811,-2.005549355,1799.5,59.0
4357,103,-20.29945055,-2.589268293,-13.32142379,-2.041560436,1800.5,50.0
4358,99,-20.37288136,-5.575644995,-3.335274524,-3.200700595,1801.5,39.0
4359,130,-8.351648352,6.6665024631,-16.51281573,-2.517424625,1802.5,38.0
4360,105,-2.423076923,2.5435643563999997,-17.00807048,2.0444978162000003,1803.5,39.0
4361,99,-12.53021978,4.8980099502,-16.95261009,-1.27962931,1804.5,35.0
4362,108,-5.57967033,-3.077,-16.35920349,1.8631373408,1805.5,39.0
4363,112,-2.6318681319999997,-0.1985,-16.13424096,10.299935368,1806.5,38.0
4364,109,-6.533898305,2.1150224808,-9.258035783,-0.39741789,1807.5,38.0
4365,125,22.403846154,4.696969697,-14.23269397,1.3362949578,1808.5,36.0
4366,113,-0.549450549,,-16.4614346,3.126692003,1809.5,44.0
4367,125,-17.47252747,,-16.1171851,-1.834875803,1810.5,37.0
4368,124,-15.39010989,-3.9489795919999997,-12.81684776,-3.0445033280000002,1811.5,32.0
4369,119,20.67032967,-3.8292307689999996,-14.94488873,0.41717435880000003,1812.5,43.0
4370,126,-9.288135593,0.4373440043,-13.13564216,-3.127026476,1813.5,35.0
4371,107,-17.302197800000002,1.0196891192,-17.15175107,-2.19868236,1814.5,31.0
4372,126,-11.43956044,4.3963541667,-15.45630568,-3.898994192,1815.5,23.0
4373,120,-6.53021978,-3.4293193719999997,-7.008001697,-3.2997862380000003,1816.5,10.0
4374,109,-2.623626374,-2.5921465969999997,-12.54705768,2.6984748119999997,1817.5,17.0
4375,140,-7.497252747,-7.355263158,-11.52184922,-0.86858079,1818.5,19.0
4376,130,-12.68421053,-5.247368421,-7.795543884,2.2433916408,1819.5,25.0
4377,138,4.5686813187,,-9.947142057999999,-0.243992288,1820.5,26.0
4378,125,2.5714285714,,-11.95821512,1.0917648683,1821.5,36.0
4379,156,1.467032967,,-16.36704658,-1.369734859,1822.5,29.0
4380,120,-6.480769231,,-9.666223088999999,-2.4583274680000002,1823.5,22.0
4381,99,-3.519230769,,-12.93915119,0.7079929384999999,1824.5,7.0
4382,141,-6.372881356000001,3.4421052631999998,-12.49622882,-3.38570408,1825.5,13.0
4383,136,-14.45604396,,-2.244121522,-3.866673094,1826.5,14.0
4384,147,,,7.1267125697,-4.213597599,1827.5,22.0
4385,136,-13.57142857,,-0.7729709240000001,-4.171005006000001,1828.5,16.0
4386,128,-17.62362637,,-10.32924946,-4.015310722,1829.5,-2.0
4387,126,-0.582417582,,-12.03290243,4.3206347487,1830.5,1.0
4388,128,-6.1,4.5006683375,-13.1692038,-0.64550453,1831.5,12.0
4389,154,5.2967032967000005,,-14.82616727,0.5629202989000001,1832.5,1.0
4390,153,-8.681318681,-2.975438596,-4.741993255,0.2074330976,1833.5,16.0
4391,113,-13.59615385,,-9.531692431,0.23888966239999998,1834.5,4.0
4392,138,-12.58516484,,-1.95763261,3.0118348679,1835.5,6.0
4393,150,-0.645604396,,-11.21209459,1.1608482486,1836.5,5.0
4394,146,2.1803039158,,-11.81214736,1.8087718274000002,1837.5,20.0
4395,137,-29.67307692,,8.1347104595,-3.68882908,1838.5,20.0
4396,139,-9.75,,-4.3990305869999995,-1.359694282,1839.5,18.0
4397,118,7.024725274700001,,-15.19724448,4.3792477272,1840.5,23.0
4398,138,-4.967032967,,-12.91573763,7.6431000209,1841.5,30.0
4399,93,1.1236263736,,-13.91695979,0.507200695,1842.5,28.0
4400,140,-16.80677966,-4.308333333,-1.5024956230000002,-1.943414548,1843.5,29.0
4401,118,-2.8681318680000003,,-12.33614477,0.6898957009000001,1844.5,27.0
4402,162,24.184065934,11.820689655,-14.61602612,4.4201625049,1845.5,30.0
4403,138,23.186813187,,-14.50810908,3.5523840966000004,1846.5,37.0
4404,137,-14.84340659,,-17.00646128,-2.479832804,1847.5,42.0
4405,136,-25.82417582,,-13.42745914,-2.883759753,1848.5,39.0
4406,136,-12.90983607,3.5771892655,-5.340752522,-1.968670654,1849.5,33.0
4407,148,-18.89285714,,-11.85936011,-2.919129697,1850.5,28.0
4408,135,1.1373626373999999,,-13.71318337,0.5777270874,1851.5,29.0
4409,120,17.145604396,,-11.00239636,0.23678224609999998,1852.5,42.0
4410,107,-8.956043956,,-11.02865207,-2.530499434,1853.5,33.0
4411,133,-4.052197802,,-9.03551366,1.5140054604,1854.5,33.0
4412,137,13.14279661,12.520634921,-5.318512933,-1.860014251,1855.5,34.0
4413,119,-11.04945055,17.169811320999997,0.5321728300999999,-1.078330917,1856.5,36.0
4414,117,-9.013736264,,-14.70469932,-3.626626678,1857.5,40.0
4415,131,-25.92032967,,-13.86280434,-2.032047171,1858.5,38.0
4416,126,10.087912088,,-6.736690202,0.142086676,1859.5,41.0
4417,143,-14.8956044,,-5.2329994410000005,-3.940345916,1860.5,31.0
4418,113,-5.220765027,2.3361842105,-15.34420859,-0.205348775,1861.5,31.0
4419,145,-12.94230769,,-10.80068936,0.1661124119,1862.5,40.0
4420,143,-6.868131868,,-6.686287028,-3.0523576830000003,1863.5,33.0
4421,134,0.1291208791,9.724561403500001,-13.59699748,-2.241342422,1864.5,37.0
4422,139,-22.86263736,,-10.86661726,-1.119202378,1865.5,44.0
4423,145,18.126373626,,-10.19748272,-0.019372483,1866.5,44.0
4424,136,-4.6364406780000005,-0.119298246,-7.441012965,-2.547347886,1867.5,49.0
4425,135,-18.8543956,,1.0339870349,-4.331979341,1868.5,23.0
4426,137,-9.695054945,,-5.003366923,-3.883237157,1869.5,23.0
4427,138,4.3351648352,-3.0320434919999997,-5.895236709,-3.1227327660000004,1870.5,34.0
4428,147,25.214285714000003,,-6.727086024,-0.519727327,1871.5,45.0
4429,125,-1.736263736,,-10.91121949,-2.480138223,1872.5,39.0
4430,150,-12.24166667,-2.977401838,-7.821483296,-3.723924303,1873.5,27.0
4431,142,-1.741758242,,-8.705882252,0.36285892340000003,1874.5,29.0
4432,137,-22.62087912,,5.2172344865,-2.910101547,1875.5,28.0
4433,145,-24.57967033,-6.082043492,2.2558801706000002,-3.910132146,1876.5,25.0
4434,124,-31.55494505,,13.940632918,-4.745158936,1877.5,28.0
4435,136,-11.49450549,,5.858975400199999,-3.316544693,1878.5,26.0
4436,133,5.95,2.0307389937,-6.001368058,-0.644840305,1879.5,29.0
4437,130,22.574175824,21.963013699,-15.48584294,2.1313441344,1880.5,27.0
4438,155,-2.423076923,,-12.16107125,1.2785795427,1881.5,33.0
4439,149,12.524725275,26.291525424,-13.73666685,2.0586222761,1882.5,36.0
4440,140,1.4423076923,,-16.06842186,-1.247199642,1883.5,43.0
4441,114,-29.52197802,,-6.572188982999999,-4.158958814,1884.5,37.0
4442,138,-8.372881356,-6.833898305,1.7124039909,-0.567440265,1885.5,38.0
4443,137,-1.535714286,,-16.98574161,-1.75971938,1886.5,37.0
4444,158,-26.6043956,,-0.943536015,-3.115170457,1887.5,31.0
4445,142,-13.77747253,1.3916666667,-5.094811576000001,2.2755342433,1888.5,30.0
4446,130,-1.881868132,,-7.250934754,-0.275986618,1889.5,35.0
4447,112,-29.97802198,,14.274660303,-5.391938145,1890.5,25.0
4448,109,-13.13559322,-6.608333332999999,14.595708575,-3.8853171410000003,1891.5,21.0
4449,126,11.101648352,,4.55038894,-2.850782695,1892.5,24.0
4450,152,-19.90934066,,5.3184254697,-3.5251136389999997,1893.5,29.0
4451,123,-29.97802198,,15.39068694,-3.207143442,1894.5,29.0
4452,124,-19.03296703,,0.62955694,-3.563272622,1895.5,28.0
4453,117,-20.02472527,,8.6153791117,-2.724737342,1896.5,27.0
4454,132,-9.43045977,-7.319379845,12.031145065,1.1570145019,1897.5,28.0
4455,124,-28.92307692,,18.142964665,-4.070582798,1898.5,32.0
4456,155,4.228021978,,-7.223874352999999,6.7555900578,1899.5,31.0
4457,132,12.302197802,3.5775862069,-8.690266327,5.7897472943,1900.5,43.0
4458,130,-2.722527473,,7.8243964901,-0.147264745,1901.5,50.0
4459,114,-18.73351648,,5.2496641038,-3.479815092,1902.5,38.0
4460,135,-10.41666667,-7.608403955,-0.544093797,-3.361180833,1903.5,36.0
4461,141,-0.75,,-3.611483148,-0.452320147,1904.5,39.0
4462,137,-26.70879121,,9.4813205977,-3.641273425,1905.5,38.0
4463,142,-8.604395604,,1.2622883115999999,1.9479334141999998,1906.5,36.0
4464,120,8.4038461538,,-8.285444013,4.5164009983,1907.5,38.0
4465,121,-12.63736264,,9.722633435399999,-2.221755885,1908.5,35.0
4466,147,-9.316666667,-7.679365079,7.2262483181,-4.10932334,1909.5,32.0
4467,143,-14.59615385,-4.86779661,7.6101428915,-3.3022878789999996,1910.5,35.0
4468,103,3.5,,0.3150477916,0.8317437972,1911.5,41.0
4469,113,22.478021978,,-3.992241825,0.3196556066,1912.5,43.0
4470,115,-7.510989011,,-5.317945175,-2.087697487,1913.5,48.0
4471,116,65.543956044,,1.9163114481999999,2.6667081162,1914.5,55.0
4472,122,30.933333333,9.6916666667,8.201590440599999,-0.426470785,1915.5,60.0
4473,113,13.68956044,,-8.013949366,-2.7959397839999998,1916.5,58.0
4474,115,13.651098901,,-9.849654601000001,0.5834408684000001,1917.5,64.0
4475,117,8.656593406599999,,-8.319291577000001,-3.160796773,1918.5,63.0
4476,97,-17.35714286,,-1.18117938,-1.8128515680000001,1919.5,56.0
4477,108,-15.37912088,,-3.786625693,-1.495075919,1920.5,50.0
4478,108,-13.895402300000002,-7.331711057000001,0.5630581689999999,-3.951071551,1921.5,53.0
4479,127,26.593406593,,6.0014545947,-0.17444958800000002,1922.5,55.0
4480,122,3.5494505495,-0.944067797,7.886577935599999,-0.419862455,1923.5,55.0
4481,126,-25.6043956,-6.930188679,7.7326606364999995,-3.50955262,1924.5,45.0
4482,108,-19.68681319,,9.3285860212,-0.588693151,1925.5,47.0
4483,114,-22.598901100000003,,0.1258197389,-3.273168037,1926.5,46.0
4484,113,-6.211309524,-6.435920309,1.2524695002,0.797694452,1927.5,45.0
4485,120,4.3049450549,1.4140000000000001,-3.679416145,1.3865988851,1928.5,50.0
4486,101,30.285714285999997,,4.36022492,1.1726727412,1929.5,49.0
4487,119,-4.7417582419999995,-2.891956586,11.08544369,-0.232297666,1930.5,49.0
4488,121,-25.82417582,,1.2429843707,-3.2744209539999996,1931.5,44.0
4489,120,-24.83791209,,-5.244564135,-2.64302826,1932.5,44.0
4490,108,-3.32112069,1.4661016949,-13.13736161,-0.47305109100000003,1933.5,42.0
4491,106,13.274725275,,-12.61933678,3.4010852995999996,1934.5,42.0
4492,117,11.214285714,7.1468085106,-1.844272394,-1.5569386180000002,1935.5,45.0
4493,111,0.2005494505,,2.1166646658,-1.87676448,1936.5,54.0
4494,100,-0.978021978,,-10.68473507,-2.6203142219999997,1937.5,48.0
4495,116,-32.98626374,,4.6506422581,-3.275541383,1938.5,43.0
4496,119,-15.54872881,-10.67659828,8.6625685076,-1.6338250840000001,1939.5,44.0
4497,90,-12.73901099,,8.2047527138,1.80642578,1940.5,48.0
4498,103,1.1950549451,,14.659255054,1.5893688197,1941.5,51.0
4499,113,-2.71978022,,2.9766660789999997,-2.242483834,1942.5,50.0
4500,113,-19.6043956,,5.9802287643,-2.732509087,1943.5,51.0
4501,109,-16.79945055,,10.392772252,-2.346558951,1944.5,52.0
4502,104,-4.164285714,-8.35505618,7.7200824048,0.1059524644,1945.5,51.0
4503,106,-4.090659341,,7.4230300719,-1.440052102,1946.5,56.0
4504,94,-1.1840659340000002,,19.473871162000002,1.7171436909,1947.5,58.0
4505,114,18.664835165,,16.989773813,2.9816112835000004,1948.5,64.0
4506,144,42.64010989,,18.383982192,2.4360713074,1949.5,67.0
4507,102,41.576923077,,11.959686162,-1.9601275930000002,1950.5,70.0
4508,89,-9.327586207000001,-5.756115819,-4.089270388,-3.407237348,1951.5,58.0
4509,103,-0.8186813190000001,,-4.077614616,-1.421317752,1952.5,56.0
4510,116,-23.85164835,,-11.14096594,-4.830644293,1953.5,53.0
4511,97,-24.90659341,,-5.60729541,-3.9623172980000003,1954.5,51.0
4512,102,-0.049450549,,8.4018855597,-0.298046009,1955.5,58.0
4513,132,30.934065934,,9.7923408799,1.1623960614,1956.5,67.0
4514,100,13.234804208,3.5361507937,3.8836073713999997,-1.08999581,1957.5,62.0
4515,102,-16.07417582,,6.0339885124,-2.902047609,1958.5,51.0
4516,101,-17.18131868,,3.250472475,-2.752924802,1959.5,53.0
4517,107,16.708791209,27.880701754,-2.68968829,-0.253198641,1960.5,60.0
4518,96,11.747252747000001,,14.508607370999998,-1.9417521340000001,1961.5,69.0
4519,116,-1.2664835159999999,,5.7734961357,-1.6732709380000002,1962.5,69.0
4520,93,-15.62711864,-8.682043492,-1.7087026459999999,-3.762517504,1963.5,61.0
4521,104,-7.241758242,,-2.98229541,4.5339177937,1964.5,61.0
4522,95,18.642857143,,13.400965807999999,-0.674758005,1965.5,64.0
4523,118,32.489010989,16.824561404,22.146280365,-0.8980814770000001,1966.5,66.0
4524,91,-23.55494505,,11.089146517,-3.860234255,1967.5,59.0
4525,88,-13.60164835,,-6.44220344,-2.425627774,1968.5,60.0
4526,114,-17.69138418,-11.53629271,-5.505823948,-3.912072241,1969.5,51.0
4527,114,1.4148351648,,4.0756551791,-2.2697206430000003,1970.5,56.0
4528,95,-12.54120879,,0.1716576877,-1.8321940980000002,1971.5,60.0
4529,96,24.519230769,,1.1403744112,3.2014292119,1972.5,64.0
4530,108,10.508241757999999,,5.1796841469,1.7736796116999998,1973.5,75.0
4531,94,13.645604396,,23.83160748,3.2204794005,1974.5,76.0
4532,109,18.333757062,14.701384181,26.295977945,-0.39900557299999995,1975.5,70.0
4533,102,2.8598901099000003,,4.5421391416,-2.014898386,1976.5,73.0
4534,110,-0.107142857,,-6.289072906,-2.89084059,1977.5,65.0
4535,124,-21.06318681,,-9.410853483,-3.4227519660000003,1978.5,64.0
4536,85,-18.23351648,,-1.400536773,-3.6021625680000002,1979.5,58.0
4537,114,-1.28021978,,8.6392672663,-1.991586729,1980.5,64.0
4538,108,-3.122316384,-0.10665664300000001,6.431478423300001,-3.615892285,1981.5,75.0
4539,107,16.813186812999998,,8.750472475,-2.466291457,1982.5,80.0
4540,98,-1.192307692,,13.274818823,-0.843022759,1983.5,81.0
4541,120,3.7225274725,,14.89270459,3.5527060334,1984.5,80.0
4542,107,15.642857142999999,,2.2956699564,0.3422037503,1985.5,79.0
4543,111,24.563186813,,3.741132696,-0.562592922,1986.5,79.0
4544,94,14.066666667,15.513707291,7.5629470314,-1.7724812069999998,1987.5,78.0
4545,88,6.5796703297,17.412727272999998,17.016129893,-2.033310406,1988.5,75.0
4546,114,-15.38736264,,3.854613698,-3.7701663919999997,1989.5,65.0
4547,99,-22.447802199999998,,2.239358436,-3.150721948,1990.5,66.0
4548,102,-27.32692308,,3.0364459632,-3.306971948,1991.5,58.0
4549,102,-15.296703299999999,,2.000472475,-3.3180830589999997,1992.5,61.0
4550,85,-16.55946328,-11.40625929,3.0577965599,-3.298490115,1993.5,57.0
4551,101,-0.28021978,,3.3347928954,-0.592325732,1994.5,59.0
4552,97,-7.2032967029999995,,13.880813184,-0.485744065,1995.5,68.0
4553,101,1.7527472527,10.669811321000001,30.083805808,-0.8797413079999999,1996.5,67.0
4554,123,29.744505495,,25.373765196,1.0522257303,1997.5,72.0
4555,97,46.736263736000005,,8.1879470314,-1.7810262669999999,1998.5,74.0
4556,111,26.357142857,31.580701754,21.165219759,-1.941236168,1999.5,76.0
4557,89,-6.288461538,,3.4868647333999996,-2.6702639169999998,2000.5,76.0
4558,105,10.695054945,,7.6843712564999995,1.5226190475999999,2001.5,75.0
4559,95,7.6236263736000005,9.569811320800001,10.825655179000002,-1.016612934,2002.5,76.0
4560,106,8.6730769231,,15.887465482,1.0998254217,2003.5,78.0
4561,94,18.703296703,,4.3927045899,-2.577466133,2004.5,77.0
4562,94,-9.423728814,-9.827401838,-0.168689867,0.5087665561,2005.5,66.0
4563,98,-2.244505495,,5.1576083077999995,-1.749800051,2006.5,68.0
4564,114,-4.18956044,,2.5474798506,-2.445987099,2007.5,74.0
4565,98,-2.200549451,,4.5777860069,-1.722202975,2008.5,77.0
4566,111,30.793956044,,5.5148720249,-2.4459522519999997,2009.5,84.0
4567,90,8.7589041096,,5.722600599700001,0.6649609315999999,2010.5,86.0
4568,104,1.0,6.4416666667,10.187947031,1.8121666096,2011.5,87.0
4569,113,-7.2054794520000005,,3.4379470314,4.0196214438,2012.5,79.0
4570,116,-9.18630137,,3.6589545947000004,0.2762976716,2013.5,75.0
4571,89,38.756164384,3.0661016949,15.053726321,2.9273320287,2014.5,76.0
4572,105,-2.221917808,,10.000472475,3.365973532,2015.5,76.0
4573,89,-25.23287671,,-0.5411941920000001,-3.5842287010000002,2016.5,64.0
4574,83,-6.268939393999999,-8.507408405,-2.145386302,0.17539138940000001,2017.5,67.0
4575,99,11.761643836,,0.8419407048,2.9467520410000003,2018.5,68.0
4576,103,39.816438356,,8.0421391416,1.7454020311000003,2019.5,70.0
4577,133,62.868493151,,22.104613698,3.2362835235,2020.5,74.0
4578,93,51.84109589,,26.833805808,0.1114875437,2021.5,78.0
4579,115,76.81369863,,21.576463864,-1.3926169330000002,2022.5,82.0
4580,122,-1.025,1.8952939513999998,1.7260379231999998,-2.681658579,2023.5,75.0
4581,89,-4.147945205,,7.7921391416,0.7607276285,2024.5,77.0
4582,96,2.8794520548,,2.125472475,0.8166637016,2025.5,79.0
4583,115,-4.169863014,5.990163934400001,4.0577965599,-2.055025796,2026.5,76.0
4584,98,3.8027397260000004,,5.4641465172000006,-1.774212549,2027.5,83.0
4585,88,-1.082191781,,4.5643269351999995,1.6618837031,2028.5,82.0
4586,95,1.0909090909,1.1126984127,0.3419407048,-1.450309553,2029.5,83.0
4587,110,-15.09863014,,8.2141465172,-0.0022501929999999997,2030.5,82.0
4588,102,-13.136986300000002,,13.920583592,6.99744248,2031.5,85.0
4589,99,16.78630137,2.9885245902,-1.707860858,2.4925338042,2032.5,80.0
4590,121,-6.235616437999999,,1.6879470313999998,0.9953411181999999,2033.5,79.0
4591,98,1.7780821918,,8.494783655099999,1.9748104675,2034.5,82.0
4592,105,10.456214689,5.691337258200001,4.6138770741,-0.947470562,2035.5,83.0
4593,139,30.75890411,,9.1518772471,-1.3877692259999999,2036.5,90.0
4594,139,-3.24109589,,11.819750025,-0.562629896,2037.5,83.0
4595,116,-24.24383562,,1.492713441,-1.616044101,2038.5,74.0
4596,117,-21.26027397,,-5.278296757,-1.5078265080000002,2039.5,71.0
4597,87,-4.271232877,,-1.528882021,2.7831419402999997,2040.5,71.0
4598,93,1.0166666667,-3.652014652,-1.2357327340000002,0.5383330038,2041.5,76.0
4599,102,-13.30410959,-7.184090909,-2.398170284,-0.9456452120000001,2042.5,73.0
4600,107,13.701369863,,4.1010379232,0.5524290381,2043.5,76.0
4601,108,6.7506849314999995,,-3.541194192,-4.045908634,2044.5,72.0
4602,109,-28.29041096,,0.8059339329999999,-5.803164569,2045.5,66.0
4603,105,-3.2684931510000004,,-1.9838701069999998,-2.077253583,2046.5,66.0
4604,107,-0.358333333,-1.3258426970000001,6.5891465172000006,-0.9384470309999999,2047.5,78.0
4605,104,5.6164383562,,-6.666194192000001,-2.462419634,2048.5,75.0
4606,105,-2.3835616440000003,,-10.10371964,-4.144378141000001,2049.5,70.0
4607,102,-2.252054795,,-2.341011488,-3.637108385,2050.5,72.0
4608,100,-28.27671233,,-2.164681513,-5.107085554,2051.5,64.0
4609,73,-19.32054795,,-5.869186816,0.07297013599999999,2052.5,66.0
4610,95,2.7981638418,3.2315151514999996,4.1752928602,3.0679932842,2053.5,73.0
4611,128,0.8082191781,,3.3635278485000004,-1.062056045,2054.5,75.0
4612,87,3.8328767123,,-17.645386300000002,-0.59636345,2055.5,67.0
4613,81,-18.23561644,-6.1890625,-0.5305733810000001,-2.711973046,2056.5,68.0
4614,90,-16.2,,0.050274038099999994,-2.410236935,2057.5,67.0
4615,99,-5.2,,-5.562052969,-0.8773708170000001,2058.5,65.0
4616,124,-0.9218455740000001,1.7402985075,-1.228719635,-3.3690716789999997,2059.5,67.0
4617,98,6.6246575342,,-2.182987451,-2.887896108,2060.5,72.0
4618,99,-0.476712329,,5.125472475,-3.771601687,2061.5,71.0
4619,89,-11.62465753,12.566666667,9.4796406863,-3.36970941,2062.5,70.0
4620,103,-1.569863014,,1.125472475,-2.77265263,2063.5,72.0
4621,87,27.342465753000003,13.26122449,-0.276447029,-0.248268529,2064.5,74.0
4622,105,26.144067796999998,20.323529412,7.492713441,-1.40494897,2065.5,80.0
4623,104,-20.55068493,,7.112801613099999,-3.621550333,2066.5,69.0
4624,98,-16.61643836,,0.22055572699999998,-1.5403464009999999,2067.5,62.0
4625,109,-1.7123287669999998,,-2.108870107,1.6791966384,2068.5,65.0
4626,85,45.328767123,,14.258607370999998,3.4974920197,2069.5,70.0
4627,100,65.323287671,,17.097600600000003,4.8131476255,2070.5,74.0
4628,115,44.091666667,27.366990291,25.365716541999998,5.5883712575,2071.5,76.0
4629,110,30.287671233,,32.391641584,5.572181055,2072.5,79.0
4630,100,23.238356164000002,,31.599463226999998,8.8451472712,2073.5,77.0
4631,100,-21.89863014,,2.1879470314,-2.0685118,2074.5,66.0
4632,98,-7.917808218999999,,-10.78459474,0.7123659594,2075.5,65.0
4633,100,2.8684931507,,-4.416194192,-0.550930646,2076.5,71.0
4634,90,5.5083333333,-9.792957746,-11.02553994,-1.714230032,2077.5,62.0
4635,97,15.843835616,,-9.48229541,0.3640013083,2078.5,62.0
4636,93,7.8712328767,,-3.562052969,3.4496947266,2079.5,64.0
4637,106,-5.128767123,,0.7558131839,1.6487080213,2080.5,68.0
4638,111,-21.24383562,,-16.17589909,-3.100305273,2081.5,59.0
4639,105,-15.263013699999998,,-13.81822438,-0.2581125,2082.5,59.0
4640,104,-6.063418079,-8.284789021,-13.19220344,-0.04893541,2083.5,55.0
4641,111,-13.16164384,-9.75480226,-9.349812136,-2.639238506,2084.5,59.0
4642,99,-11.14794521,,-9.76024039,-2.675854667,2085.5,59.0
4643,103,17.846575342,,-4.1088701069999995,-0.18529634,2086.5,62.0
4644,109,16.873972603,,5.722600599700001,1.8533216379,2087.5,64.0
4645,100,-23.15068493,,-10.90053677,-3.013758447,2088.5,58.0
4646,107,-18.48275862,-12.18031311,-5.641903202000001,-4.269237899,2089.5,51.0
4647,102,-9.243835616,,-9.284504915,-1.0637209970000001,2090.5,57.0
4648,103,15.621917808,,-1.3654695540000001,1.0925674683,2091.5,66.0
4649,114,-27.44109589,-16.42638889,-2.9448705339999997,-4.140376366,2092.5,57.0
4650,93,3.5643835616,,4.6610319131,0.6969939807,2093.5,62.0
4651,121,58.583561644,,20.767773816,-3.174158758,2094.5,72.0
4652,96,-7.065804598,-6.928125,16.150472475,-4.606140708,2095.5,66.0
4653,116,-24.25205479,-10.25886243,-5.999527525,-5.539730346,2096.5,58.0
4654,96,-29.03835616,,-10.70681233,-2.013233581,2097.5,56.0
4655,89,-3.8082191780000003,-9.09137931,-9.333623369,0.931205827,2098.5,56.0
4656,89,-8.854794521,,-15.29214455,0.9650872993,2099.5,51.0
4657,119,-16.87123288,,-13.57218471,-3.58722858,2100.5,46.0
4658,101,-13.70909091,-10.65050505,-9.218489125,-5.705449937000001,2101.5,44.0
4659,111,-17.91232877,,-5.588230974,-4.279393637,2102.5,47.0
4660,106,7.104109589,,-13.61546083,1.2233163096,2103.5,51.0
4661,110,-8.063013698999999,-10.99733639,-5.163428400000001,-2.121236688,2104.5,52.0
4662,115,-3.0904109589999997,,-9.706907566,4.5146316063,2105.5,59.0
4663,107,29.942465753,,-8.798478496,-0.912590805,2106.5,61.0
4664,124,15.876201244,14.753947368,-18.53018666,-2.138458169,2107.5,59.0
